pair,buy_exchange,buy_price,sell_exchange,sell_price,spread,spread_pct,timestamp
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:58:57.270115+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:58:59.30021+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:01.362796+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:03.419865+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:05.433756+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:07.444734+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:09.501528+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:11.675391+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:13.834137+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:15.996028+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:18.173833+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:20.34824+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:22.502748+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:24.668928+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:26.839769+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:28.991857+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:31.146675+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:33.308131+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:35.470992+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:37.630337+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:39.77561+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:41.936995+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:44.090429+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:46.255522+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:48.412383+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:50.579326+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:52.734137+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:54.93578+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:57.096859+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 22:59:59.274933+05:30
SOL/USDC,Binance,152.74,GateIo,153.68,0.94,0.6154,2025-06-02 23:00:01.456442+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:02.756962+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:04.923179+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:07.077129+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:09.261639+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:11.413056+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:13.575287+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:15.734348+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:17.8988+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:20.086727+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:22.261076+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:24.419916+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:26.585934+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:28.747212+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:30.894041+05:30
SOL/USDC,Binance,152.74,Coinbase,153.66,0.92,0.6023,2025-06-02 23:00:31.9688+05:30
SOL/USDC,Binance,152.74,Coinbase,153.66,0.92,0.6023,2025-06-02 23:00:34.124642+05:30
SOL/USDC,Binance,152.74,Coinbase,153.68,0.94,0.6154,2025-06-02 23:00:35.627568+05:30
SOL/USDC,Binance,152.74,Coinbase,153.67,0.93,0.6089,2025-06-02 23:00:37.148496+05:30
SOL/USDC,Binance,152.74,Coinbase,153.669,0.929,0.6082,2025-06-02 23:00:37.364629+05:30
SOL/USDC,Binance,152.74,Coinbase,153.67,0.93,0.6089,2025-06-02 23:00:38.885806+05:30
SOL/USDC,Binance,152.74,Coinbase,153.68,0.94,0.6154,2025-06-02 23:00:40.185517+05:30
SOL/USDC,Binance,152.74,Coinbase,153.68,0.94,0.6154,2025-06-02 23:00:42.341685+05:30
SOL/USDC,Binance,152.74,Coinbase,153.69,0.95,0.622,2025-06-02 23:00:42.98805+05:30
SOL/USDC,Binance,152.74,Coinbase,153.672,0.932,0.6102,2025-06-02 23:00:43.202837+05:30
SOL/USDC,Binance,152.74,Coinbase,153.71,0.97,0.6351,2025-06-02 23:00:43.63718+05:30
SOL/USDC,Binance,152.74,Coinbase,153.68,0.94,0.6154,2025-06-02 23:00:44.521677+05:30
SOL/USDC,Binance,152.74,Coinbase,153.68,0.94,0.6154,2025-06-02 23:00:46.697356+05:30
SOL/USDC,Binance,152.74,Coinbase,153.69,0.95,0.622,2025-06-02 23:00:48.214427+05:30
SOL/USDC,Binance,152.74,Coinbase,153.69,0.95,0.622,2025-06-02 23:00:50.374691+05:30
SOL/USDC,Binance,152.74,Coinbase,153.67,0.93,0.6089,2025-06-02 23:00:50.590041+05:30
SOL/USDC,Binance,152.74,Coinbase,153.66,0.92,0.6023,2025-06-02 23:00:51.021871+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:51.457018+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:53.614738+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:00:55.773739+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:00:56.417951+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:00:58.570517+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:00.7237+05:30
SOL/USDC,Binance,152.74,Coinbase,153.68,0.94,0.6154,2025-06-02 23:01:02.245586+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:03.544771+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:05.698376+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:07.859894+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:10.142475+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:12.156826+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:14.169378+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:16.176692+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:18.215299+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:20.230518+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:22.486568+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:24.834854+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:27.201128+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:29.512281+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:31.820146+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:34.195266+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:36.552569+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:38.944654+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:40.971937+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:42.983011+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:45.142297+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:47.325831+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:49.500929+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:51.654242+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:53.819445+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:55.980316+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:01:58.143931+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:02:00.293444+05:30
SOL/USDC,Binance,152.74,Kucoin,153.66,0.92,0.6023,2025-06-02 23:02:02.463379+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:04.416092+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:06.583468+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:08.756004+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:10.931669+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:13.093074+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:15.25615+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:17.427465+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:19.595533+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:21.76019+05:30
SOL/USDC,Binance,152.74,Kraken,153.64,0.9,0.5892,2025-06-02 23:02:23.929736+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:24.834204+05:30
SOL/USDC,Binance,152.74,Coinbase,153.62,0.88,0.5761,2025-06-02 23:02:25.492274+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:25.717418+05:30
SOL/USDC,Binance,152.74,Coinbase,153.61,0.87,0.5696,2025-06-02 23:02:26.369796+05:30
SOL/USDC,Binance,152.74,Coinbase,153.604,0.864,0.5657,2025-06-02 23:02:27.040992+05:30
SOL/USDC,Binance,152.74,Coinbase,153.61,0.87,0.5696,2025-06-02 23:02:27.256778+05:30
SOL/USDC,Binance,152.74,Coinbase,153.61,0.87,0.5696,2025-06-02 23:02:29.422825+05:30
SOL/USDC,Binance,152.74,Coinbase,153.62,0.88,0.5761,2025-06-02 23:02:30.722466+05:30
SOL/USDC,Binance,152.74,Coinbase,153.6,0.86,0.563,2025-06-02 23:02:32.024156+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:32.511048+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:34.691148+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:36.87229+05:30
SOL/USDC,Binance,152.74,Coinbase,153.6,0.86,0.563,2025-06-02 23:02:37.089194+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:37.960395+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:40.167877+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:42.343643+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:44.545068+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:46.732426+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:48.901813+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:51.066152+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:53.239384+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:55.424684+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:57.588684+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:02:59.781404+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:01.959217+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:04.141933+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:06.318477+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:08.520154+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:10.696855+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:12.884517+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:15.057887+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:17.23459+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:19.400464+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:21.599232+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:23.783491+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:25.969377+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:27.979577+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:30.150801+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:32.30606+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:34.511848+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:36.710611+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:38.871359+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:41.074574+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:43.38555+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:45.767076+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:47.772164+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:50.159989+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:52.502689+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:54.879307+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:56.893905+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:03:59.305808+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:01.374331+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:03.407582+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:05.759179+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:08.082549+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:10.0971+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:12.100853+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:14.12744+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:16.526253+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:18.885781+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:20.907673+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:23.033758+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:25.18486+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:27.363415+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:29.517462+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:31.698044+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:33.875438+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:36.043474+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:38.196638+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:40.360571+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:42.523021+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:44.69426+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:46.877769+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:49.072301+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:51.248226+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:53.426684+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:55.601956+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:57.777412+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:04:59.950536+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:02.117306+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:04.30714+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:06.501306+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:08.677107+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:10.851641+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:13.035463+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:15.198137+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:17.37005+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:19.541823+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:21.71199+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:23.913581+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:26.087813+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:28.262228+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:30.427042+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:32.610379+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:34.764831+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:36.936147+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:39.117115+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:41.277832+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:43.433671+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:45.610788+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:47.770711+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:49.925416+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:52.111597+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:54.266941+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:56.421512+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:05:58.576088+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:00.75901+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:02.926961+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:05.090351+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:07.261206+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:09.426034+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:11.624647+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:13.784109+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:15.981957+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:18.166696+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:20.351897+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:22.403353+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:24.416768+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:26.741478+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:29.090761+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:31.404091+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:33.758923+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:35.805357+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:37.818434+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:39.991528+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:42.052598+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:44.092938+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:46.135621+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:48.323881+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:50.527859+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:52.536858+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:54.736364+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:56.940239+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:06:59.129855+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:01.335712+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:03.527226+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:05.720309+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:07.911304+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:10.119582+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:12.335994+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:14.520129+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:16.533567+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:18.749867+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:20.936745+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:22.983922+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:24.987346+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:27.01381+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:29.013889+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:31.209173+05:30
SOL/USDC,Binance,152.74,Kraken,153.59,0.85,0.5565,2025-06-02 23:07:33.438543+05:30
